77,23,30
77,24,30
77,25,30
77,26,30
77,27,30
77,28,30
77,29,30
78,0,0
78,1,30
78,2,30
78,3,30
78,4,30
78,5,30
78,6,30
78,7,30
78,8,30
78,9,30
78,10,30
78,11,30
78,12,30
78,13,30
78,14,30
78,15,30
78,16,30
78,17,30
78,18,30
78,19,30
78,20,30
78,21,30
78,22,30
78,23,30
78,24,30
78,25,30
78,26,30
78,27,30
78,28,30
78,29,30
79,0,0
79,1,30
79,2,30
79,3,30
79,4,30
79,5,30
79,6,30
79,7,30
79,8,30
79,9,30
79,10,30
79,11,30
79,12,30
79,13,30
79,14,30
79,15,30
79,16,30
79,17,30
79,18,30
79,19,30
79,20,30
79,21,30
79,22,30
79,23,30
79,24,30
79,25,30
79,26,30
79,27,30
79,28,30
79,29,30
80,0,0
80,1,30
80,2,30
80,3,30
80,4,30
80,5,30
80,6,30
80,7,30
80,8,30
80,9,30
80,10,30
80,11,30
80,12,30
80,13,30
80,14,30
80,15,30
80,16,30
80,17,30
80,18,30
80,19,30
80,20,30
80,21,30
80,22,30
80,23,30
80,24,30
80,25,30
80,26,30
80,27,30
80,28,30
80,29,30
81,0,0
81,1,30
81,2,30
81,3,30
81,4,30
81,5,30
81,6,30
81,7,30
81,8,30
81,9,30
81,10,30
81,11,30
81,12,30
81,13,30
81,14,30
81,15,30
81,16,30
81,17,30
81,18,30
81,19,30
81,20,30
81,21,30
81,22,30
81,23,30
81,24,30
81,25,30
81,26,30
81,27,30
81,28,30
81,29,30
82,0,0
82,1,30
82,2,30
82,3,30
82,4,30
82,5,30
82,6,30
82,7,30
82,8,30
82,9,30
82,10,30
82,11,30
82,12,30
82,13,30
82,14,30
82,15,30
82,16,30
82,17,30
82,18,30
82,19,30
82,20,30
82,21,30
82,22,30
82,23,30
82,24,30
82,25,30
82,26,30
82,27,30
82,28,30
82,29,30
83,0,0
83,1,30
83,2,30
83,3,30
83,4,30
83,5,30
83,6,30
83,7,30
83,8,30
83,9,30
83,10,30
83,11,30
83,12,30
83,13,30
83,14,30
83,15,30
83,16,30
83,17,30
83,18,30
83,19,30
83,20,30
83,21,30
83,22,30
83,23,30
83,24,30
83,25,30
83,26,30
83,27,30
83,28,30
83,29,30
84,0,0
84,1,30
84,2,30
84,3,30
84,4,30
84,5,30
84,6,30
84,7,30
84,8,30
84,9,30
84,10,30
84,11,30
84,12,30
84,13,30
84,14,30
84,15,30
84,16,30
84,17,30
84,18,30
84,19,30
84,20,30
84,21,30
84,22,30
84,23,30
84,24,30
84,25,30
84,26,30
84,27,30
84,28,30
84,29,30
85,0,0
85,1,30
85,2,30
85,3,30
85,4,30
85,5,30
85,6,30
85,7,30
85,8,30
85,9,30
85,10,30
85,11,30
85,12,30
85,13,30
85,14,30
85,15,30
85,16,30
85,17,30
85,18,30
85,19,30
85,20,30
85,21,30
85,22,30
85,23,30
85,24,30
85,25,30
85,26,30
85,27,30
85,28,30
85,29,30
86,0,0
86,1,30
86,2,30
86,3,30
86,4,30
86,5,30
86,6,30
86,7,30
86,8,30
86,9,30
86,10,30
86,11,30
86,12,30
86,13,30
86,14,30
86,15,30
86,16,30
86,17,30
86,18,30
86,19,30
86,20,30
86,21,30
86,22,30
86,23,30
86,24,30
86,25,30
86,26,30
86,27,30
86,28,30
86,29,30
87,0,0
87,1,30
87,2,30
87,3,30
87,4,30
87,5,30
87,6,30
87,7,30
87,8,30
87,9,30
87,10,30
87,11,30
87,12,30
87,13,30
87,14,30
87,15,30
87,16,30
87,17,30
87,18,30
87,19,30
87,20,30
87,21,30
87,22,30
87,23,30
87,24,30
87,25,30
87,26,30
87,27,30
87,28,30
87,29,30
88,0,0
88,1,30
88,2,30
88,3,30
88,4,30
88,5,30
88,6,30
88,7,30
88,8,30
88,9,30
88,10,30
88,11,30
88,12,30
88,13,30
88,14,30
88,15,30
88,16,30
88,17,30
88,18,30
88,19,30
88,20,30
88,21,30
88,22,30
88,23,30
88,24,30
88,25,30
88,26,30
88,27,30
88,28,30
88,29,30
89,0,0
89,1,30
89,2,30
89,3,30
89,4,30
89,5,30
89,6,30
89,7,30
89,8,30
89,9,30
89,10,30
89,11,30
89,12,30
89,13,30
89,14,30
89,15,30
89,16,30
89,17,30
89,18,30
89,19,30
89,20,30
89,21,30
89,22,30
89,23,30
89,24,30
89,25,30
89,26,30
89,27,30
89,28,30
89,29,30
90,0,0
90,1,30
90,2,30
90,3,30
90,4,30
90,5,30
90,6,30
90,7,30
90,8,30
90,9,30
90,10,30
90,11,30
90,12,30
90,13,30
90,14,30
90,15,30
90,16,30
90,17,30
90,18,30
90,19,30
90,20,30
90,21,30
90,22,30
90,23,30
90,24,30
90,25,30
90,26,30
90,27,30
90,28,30
90,29,30
91,0,0
91,1,30
91,2,30
91,3,30
91,4,30
91,5,30
91,6,30
91,7,30
91,8,30
91,9,30
91,10,30
91,11,30
91,12,30
91,13,30
91,14,30
91,15,30
91,16,30
91,17,30
91,18,30
91,19,30
91,20,30
91,21,30
91,22,30
91,23,30
91,24,30
91,25,30
91,26,30
91,27,30
91,28,30
91,29,30
92,0,0
92,1,30
92,2,30
92,3,30
92,4,30
92,5,30
92,6,30
92,7,30
92,8,30
92,9,30
92,10,30
92,11,30
92,12,30
92,13,30
92,14,30
92,15,30
92,16,30
92,17,30
92,18,30
92,19,30
92,20,30
92,21,30
92,22,30
92,23,30
92,24,30
92,25,30
92,26,30
92,27,30
92,28,30
92,29,30
93,0,0
93,1,30
93,2,30
93,3,30
93,4,30
93,5,30
93,6,30
93,7,30
93,8,30
93,9,30
93,10,30
93,11,30
93,12,30
93,13,30
93,14,30
93,15,30
93,16,30
93,17,30
93,18,30
93,19,30
93,20,30
93,21,30
93,22,30
93,23,30
93,24,30
93,25,30
93,26,30
93,27,30
93,28,30
93,29,30
94,0,0
94,1,30
94,2,30
94,3,30
94,4,30
94,5,30
94,6,30
94,7,30
94,8,30
94,9,30
94,10,30
94,11,30
94,12,30
94,13,30
94,14,30
94,15,30
94,16,30
94,17,30
94,18,30
94,19,30
94,20,30
94,21,30
94,22,30
94,23,30
94,24,30
94,25,30
94,26,30
94,27,30
94,28,30
94,29,30
95,0,0
95,1,30
95,2,30
95,3,30
95,4,30
95,5,30
95,6,30
95,7,30
95,8,30
95,9,30
95,10,30
95,11,30
95,12,30
95,13,30
95,14,30
95,15,30
95,16,30
95,17,30
95,18,30
95,19,30
95,20,30
95,21,30
95,22,30
95,23,30
95,24,30
95,25,30
95,26,30
95,27,30
95,28,30
95,29,30
96,0,0
96,1,30
96,2,30
96,3,30
96,4,30
96,5,30
96,6,30
96,7,30
96,8,30
96,9,30
96,10,30
96,11,30
96,12,30
96,13,30
96,14,30
96,15,30
96,16,30
96,17,30
96,18,30
96,19,30
96,20,30
96,21,30
96,22,30
96,23,30
96,24,30
96,25,30
96,26,30
96,27,30
96,28,30
96,29,30
97,0,0
97,1,30
97,2,30
97,3,30
97,4,30
97,5,30
97,6,30
97,7,30
97,8,30
97,9,30
97,10,30
97,11,30
97,12,30
97,13,30
97,14,30
97,15,30
97,16,30
97,17,30
97,18,30
97,19,30
97,20,30
97,21,30
97,22,30
97,23,30
97,24,30
97,25,30
97,26,30
97,27,30
97,28,30
97,29,30
98,0,0
98,1,30
98,2,30
98,3,30
98,4,30
98,5,30
98,6,30
98,7,30
98,8,30
98,9,30
98,10,30
98,11,30
98,12,30
98,13,30
98,14,30
98,15,30
98,16,30
98,17,30
98,18,30
98,19,30
98,20,30
98,21,30
98,22,30
98,23,30
98,24,30
98,25,30
98,26,30
98,27,30
98,28,30
98,29,30
99,0,0
99,1,100
99,2,100
99,3,100
99,4,100
99,5,100
99,6,100
99,7,100
99,8,100
99,9,100
99,10,100
99,11,100
99,12,100
99,13,100
99,14,100
99,15,100
99,16,100
99,17,100
99,18,100
99,19,100
99,20,100
99,21,100
99,22,100
99,23,100
99,24,100
99,25,100
99,26,100
99,27,100
99,28,100
99,29,30
